two_realRank,1-qid,State,host_is_superhost,host_has_profile_pic,host_identity_verified,accommodates,beds,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,bathrooms,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_Entire condo,property_type_Entire guest suite,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Private room in condo,property_type_Private room in guest suite,property_type_Private room in home,property_type_Private room in loft,property_type_Private room in rental unit,property_type_Private room in townhouse,property_type_Room in boutique hotel,property_type_Room in hotel,property_type_Shared room in rental unit,accommodates_contribution,availability_30_contribution,availability_365_contribution,availability_60_contribution,availability_90_contribution,bathrooms_contribution,beds_contribution,host_has_profile_pic_contribution,host_identity_verified_contribution,host_is_superhost_contribution,number_of_reviews_contribution,number_of_reviews_l30d_contribution,number_of_reviews_ltm_contribution,property_type_Entire condo_contribution,property_type_Entire guest suite_contribution,property_type_Entire home_contribution,property_type_Entire loft_contribution,property_type_Entire rental unit_contribution,property_type_Entire serviced apartment_contribution,property_type_Entire townhouse_contribution,property_type_Private room in condo_contribution,property_type_Private room in guest suite_contribution,property_type_Private room in home_contribution,property_type_Private room in loft_contribution,property_type_Private room in rental unit_contribution,property_type_Private room in townhouse_contribution,property_type_Room in boutique hotel_contribution,property_type_Room in hotel_contribution,property_type_Shared room in rental unit_contribution,review_scores_accuracy_contribution,review_scores_checkin_contribution,review_scores_cleanliness_contribution,review_scores_communication_contribution,review_scores_location_contribution,review_scores_rating_contribution,review_scores_value_contribution,reviews_per_month_contribution,room_type_Entire home/apt_contribution,room_type_Hotel room_contribution,room_type_Private room_contribution,room_type_Shared room_contribution,model,predicted
41,Queens,7.41E+17,1,1,1,2,7,0.466666667,0.583333333,0.722222222,0.536986301,35,35,6,3.3,4.86,4.94,5,4.89,4.89,4.89,4.83,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081592962,0.405784592,0.491128289,0.586166621,0.370158067,0.670584586,0.053286534,0.063874753,0.748271256,0.248624285,0.283389478,0.682542792,0.090892713,0.729043502,0.772587652,0.941511091,0.277428846,0.09073179,,0.336152875,,,0.149394972,,0.012589423,,0.970403301,0.981213744,,0.116631484,0.302183212,0.968091148,0.756473712,0.448393891,0.802764493,0.158693911,0.188193895,0.13721276,,0.386102445,,Brooklyn_SVM,152
50,Queens,7.38E+17,0,1,1,10,6,0.866666667,0.933333333,0.955555556,0.989041096,5,5,1,0.47,4.8,4.8,4.2,4.6,4.4,4.8,4.6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589837714,0.791681591,0.015505845,0.945810482,0.118645688,0.042480193,0.111181786,0.047045932,0.796000569,0.515497476,0.032630579,0.719611083,0.904642874,0.535309237,0.615196457,0.95580715,0.048127271,0.088870284,,0.159737892,,,0.076117641,,0.030114006,,0.954487953,0.877457009,,0.230973278,0.79297789,0.038803558,0.011476522,0.668291611,0.690081172,0.257260579,0.824799128,0.135486463,,0.075722708,,Brooklyn_SVM,158
64,Queens,8.05E+17,0,1,1,9,5,0,0.116666667,0.077777778,0.131506849,6,6,1,1.26,4.67,4.83,4.5,5,5,4.33,4.5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.612040704,0.088495864,0.971092495,0.010352064,0.964421279,0.339446902,0.434153888,0.078446166,0.913467525,0.793203113,0.09737001,0.69697118,0.815637564,0.679134854,0.728966644,0.06233422,0.296985005,0.072023882,,1,,,0.084247961,,0.022195628,,0.971465723,0.895339093,,0.211167603,0.12311219,0.021430335,0.941072689,0.237558442,0.734902235,0.961868711,0.614476817,0.34716852,,0.271249999,,Brooklyn_SVM,117
109,Queens,8.65E+17,0,1,0,8,4,0.133333333,0.066666667,0.044444444,0.010958904,17,17,3,3.67,4.71,4.82,4.65,4.65,4.24,4.76,4.65,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.581168245,0.065557432,0.933582683,0.008256585,0.997865306,0.351511109,0.597743834,0.076068356,0.190395753,0.795243529,0.278051454,0.635517921,0.694529695,0.465762392,0.862007928,0.041147557,0.175474571,0.894919748,,0.15815666,,,0.108302189,,0.005198076,,0.968792071,0.933065654,,0.222847328,0.84476764,0.767796802,0.037227164,0.505730782,0.724568419,0.282617745,0.035164938,0.489804189,,0.571103018,,Brooklyn_SVM,161
141,Queens,8.63E+17,0,1,0,8,4,0.166666667,0.083333333,0.055555556,0.01369863,19,19,1,3.8,4.16,4.63,4.58,4.53,4.32,4.53,4.37,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.597263392,0.028069292,0.968045522,0.015326036,0.977035546,0.362666921,0.62556158,0.067594154,0.040481097,0.595501117,0.284813661,0.648022465,0.631829306,0.565391327,0.860772961,0.077006579,0.189275482,0.911214708,,0.232798793,,,0.117672114,,0.042895082,,0.981504158,0.882446607,,0.933138713,0.863591496,0.055480417,0.069764236,0.239552354,0.16546617,0.97061004,0.091641746,0.406189667,,0.239886977,,Brooklyn_SVM,132
39,Queens,21850834,0,1,1,5,3,0.933333333,0.966666667,0.977777778,0.994520548,29,1,1,0.45,4.86,4.9,5,5,4.93,4.31,4.83,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312009995,0.803070856,0.021785888,0.954964246,0.080777145,0.034611445,0.644542375,0.067896645,0.785397698,0.89846539,0.293792647,0.60488508,0.994622624,0.83644158,0.609715135,0.930792977,0.12525135,0.074759565,,0.265185193,,,0,,0.025886183,,0.980208625,0.934354542,,0.069353284,0.181808163,0.938475367,0.90224263,0.286227615,0.835758224,0.135671016,0.838001515,0.453265797,,0.316195476,,Brooklyn_SVM,82
55,Queens,53461709,0,1,1,13,9,0.933333333,0.966666667,0.977777778,0.994520548,6,2,0,0.29,4.17,4.17,4.17,4.83,4.33,4.33,4.33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92636395,0.824865973,0.029148003,0.965950485,0.111572902,0.013682249,0.117411212,0.086800506,0.894997052,0.781517674,0.106061459,0.818722574,0.875859252,0.808606536,0.944579917,0.922157625,0.015186674,0.069838614,,0.348620604,,,0.076917076,,0.036058909,,0.941323147,0.945499926,,0.955128441,0.306273749,0.030234069,0.075495356,0.1132686,0.20429218,0.960999229,0.91749595,0.387564594,,0.490658701,,Brooklyn_SVM,111
31,Queens,7.20E+17,0,1,1,13,9,1,1,1,1,1,1,0,0.09,5,5,4,4,5,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952786647,0.896278898,0.020282067,0.989598878,0.008248334,0.040597756,0.251405948,0.032313851,0.727715058,0.662617705,0.04891035,0.91218749,0.909752772,0.690097659,0.693312851,0.91068882,0.142724418,0.021708616,,0.480438965,,,0.182498887,,0.045048981,,0.990961175,0.852798495,,0.057797612,0.826634396,0.04037052,0.947674169,0.604786608,0.935517648,0.05426619,0.932203512,0.449744907,,0.230550709,,Brooklyn_SVM,136
29,Queens,53971163,0,1,1,9,10,1,1,1,1,2,0,0,0.13,1,1.5,1.5,3,2,3,1.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582940554,0.908931746,0.027831576,0.97531577,0.013855729,0.046375396,0.168571685,0.067335233,0.763756507,0.702461632,0.056770807,0.943873164,0.864959921,0.354625808,0.730966405,0.959734367,0.393124134,0.120926975,,0.333253922,,,0.160594232,,0.023058006,,0.974923627,0.887239483,,0.941139901,0.883170036,0.056359481,0.022455506,0.208085047,0.03362777,0.969054142,0.899000128,0.325278493,,0.516942895,,Brooklyn_SVM,182
150,Queens,8.38E+17,0,1,1,6,4,0.966666667,0.983333333,0.988888889,0.736986301,9,9,1,1.64,5,5,5,5,5,5,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301993096,0.808270728,0.549044992,0.963921514,0.012738191,0.290696369,0.634552014,0.075112658,0.67330337,0.759165939,0.12547987,0.671337182,0.625112631,0.605421934,0.367408068,0.930902333,0.22933478,0.115729052,,0.099515164,,,0.092871099,,0.039087013,,0.952340809,0.87860744,,0.076699903,0.158839385,0.978738891,0.935906291,0.683326218,0.806266986,0.046046948,0.641467576,0.29799933,,0.198694702,,Brooklyn_SVM,64
130,Queens,7.20E+17,0,1,1,8,4,0.433333333,0.716666667,0.811111111,0.953424658,5,5,0,0.53,5,5,5,5,5,5,4.8,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598220004,0.478542414,0.07721353,0.587473528,0.360359532,0.380456585,0.616908629,0.059343097,0.823777536,0.650064277,0.046181115,0.892674198,0.854670118,0.221476263,0.670538415,0.042154426,0.194221427,0.076998018,,0.289368422,,,0.082470509,,0.015147584,,0.968163718,0.859168328,,0.090173793,0.193348809,0.981027354,0.93300389,0.74911708,0.86233948,0.185003183,0.778609931,0.364479565,,0.128030612,,Brooklyn_SVM,147
17,Queens,7.98E+17,1,1,1,12,8,0,0.283333333,0.466666667,0.350684932,26,26,4,4.08,4.85,4.88,4.77,5,5,4.96,4.96,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915955581,0.098894519,0.504322589,0.002160088,0.994931483,0.781055141,0.099249347,0.059026136,0.787891984,0.224530937,0.287798021,0.622655664,0.050617119,0.529229925,0.641045076,0.945151039,0.209070397,0.051631371,,0.342479496,,,0.18987118,,0.034784246,,0.968765524,0.928904471,,0.113848948,0.113933448,0.751143827,0.940309879,0.807138884,0.71570761,0.0467734,0.069160863,0.392756656,,0.44262305,,Brooklyn_SVM,119
100,Queens,43358518,0,1,1,6,3,0.933333333,0.966666667,0.977777778,0.734246575,89,4,1,2.25,4.96,4.97,4.97,4.96,4.94,5,4.82,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35017944,0.855059494,0.458253309,0.957395627,0.12228738,0.363282177,0.667236146,0.016517345,0.829278967,0.719602094,0.942557438,0.658857563,0.790106219,0.529377648,0.546888583,0.059483747,0.082012341,0.097490613,,0.853545766,,,0.170187559,,0.033990194,,0.970711015,0.911849136,,0.047478764,0.23665783,0.894807426,0.900959676,0.524399872,0.716431748,0.155675464,0.522395675,0.66151011,,0.3389151,,Brooklyn_SVM,33
138,Queens,836720,1,1,1,6,3,0,0.416666667,0.611111111,0.895890411,67,3,0,0.52,4.94,4.92,4.97,4.98,4.97,4.82,4.83,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308487961,0.063453255,0.084790198,0.020926116,0.360100966,0.395145383,0.639235648,0.071536573,0.804942327,0.113763094,0.945349547,0.819505601,0.740691451,0.410376957,0.563197226,0.93124633,0.11933743,0.063079203,,0.190134382,,,0.149670798,,0.028052134,,0.967150511,0.914628547,,0.154740416,0.157004434,0.876561383,0.926953196,0.429653788,0.814689275,0.121246235,0.773502257,0.382549581,,0.313965661,,Brooklyn_SVM,121
183,Queens,49966432,0,1,1,15,5,0.166666667,0.216666667,0.433333333,0.301369863,35,15,0,1.37,4.89,4.91,4.74,4.86,4.86,4.89,4.71,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980880107,0.011577871,0.945409459,0.022696658,0.955210411,0.412709213,0.532676942,0.051219355,0.790739215,0.7615622,0.241458365,0.893902873,0.62976309,0.561670596,0.507127288,0.974629548,0.267588,0.11458939,,0.200014104,,,0.132403216,,0.036552149,,0.983192351,0.932690564,,0.112572917,0.356151533,0.741055821,0.754026025,0.570856808,0.768901475,0.15141688,0.605809193,0.506255967,,0.474962734,,Brooklyn_SVM,51
149,Queens,5.59E+17,1,1,1,6,3,0.833333333,0.866666667,0.911111111,0.978082192,29,22,1,1.93,5,5,5,5,5,4.93,4.93,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311964364,0.808218728,0.103828104,0.945899751,0.094396328,0.036204892,0.683710359,0.05258604,0.810309467,0.048556224,0.283009951,0.792192069,0.104080476,0.519073712,0.688705181,0.976915612,0.392713607,0.016851149,,0.196089478,,,0.125307207,,0.013922572,,0.969725785,0.962991271,,0.045395143,0.188704563,0.962401663,0.907927023,0.738157571,0.841322994,0.05120922,0.633592232,0.143168421,,0.411306346,,Brooklyn_SVM,125
32,Queens,39554417,1,1,1,10,6,0.6,0.8,0.866666667,0.967123288,103,3,0,2.25,4.98,4.96,4.91,4.94,4.99,4.92,4.92,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59322825,0.395962581,0.077051755,0.589645504,0.355609417,0.613569385,0.174033223,0.061212029,0.893178224,0.312271064,0.949024758,0.857888857,0.859621243,0.066222314,0.788954487,0.95571477,0.148665723,0.041731819,,0.22927676,,,0.113065447,,0.03177853,,0.981343514,0.924176534,,0.121298469,0.202813591,0.844833308,0.981438942,0.927463565,0.911949272,0.041435005,0.583267337,0.165608865,,0.238221049,,Brooklyn_SVM,20
91,Queens,7.83E+17,1,1,1,4,3,0.966666667,0.983333333,0.988888889,0.490410959,14,14,1,1.71,4.93,4.93,5,4.86,4.86,5,4.71,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089374932,0.795266703,0.499489182,0.934808951,0.021322256,0.363751419,0.654027009,0.079437301,0.735712829,0.253462034,0.139317321,0.74930877,0.650870704,0.249534863,0,0.95341839,0.200542053,0.045206771,,0.350738806,,,0.08379635,,0.032500543,,0.972559944,0.93578942,,0.113264815,0.239954764,0.975978456,0.755649902,0.629484584,0.687051317,0.162222636,0.586603417,0.20354748,,0.294733411,,Brooklyn_SVM,46
142,Queens,22985419,1,1,1,10,6,0.766666667,0.883333333,0.922222222,0.980821918,151,19,0,2.26,4.85,4.91,4.79,4.94,4.95,4.83,4.79,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599995517,0.778235737,0.003479686,0.937344637,0.084828498,0.488377089,0.21307701,0.051291659,0.774351759,0.305655623,0.965382812,0.862650323,0.610378057,0.61425861,1,0.941053404,0.271439638,0.176645502,,0.34804136,,,0.142660367,,0.015318316,,0.955292178,0.91667884,,0.098656136,0.267519326,0.770242209,0.958185092,0.673003002,0.781631977,0.164975372,0.033554631,0.257934068,,0.386736797,,Brooklyn_SVM,12
53,Queens,51619751,0,1,1,8,7,0.966666667,0.983333333,0.988888889,0.997260274,3,1,0,0.13,2.33,2,3.67,3,2,4.67,2.33,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627961987,0.79576377,0.031708723,0.932868704,0.028173312,0.342091306,0.263616755,0.018154281,0.798377208,0.645887877,0.049597575,0.926963657,0.938986255,0.496630124,0.496185436,0.96128346,0.261413804,0.067368551,,0.236998978,,,0.063425147,,0.019911273,,0.968948698,0.892162486,,0.962752436,0.908698957,0.039689811,0.03463375,0.335433683,0.090077168,0.978224004,0.902100325,0.328891643,,0.632649921,,Brooklyn_SVM,34
165,Queens,7.62E+17,0,1,1,5,3,0.266666667,0.466666667,0.644444444,0.912328767,1,1,0,0.12,4,5,5,4,5,5,4,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324343963,0.071602676,0.096985999,0.586199241,0.36978285,0.466282731,0.672899185,0.043165069,0.796557171,0.762763838,0.050108679,0.846918356,0.862871668,0.819644761,0.688359062,0.991051915,0.027842188,0.134009585,,0.334036822,,,0.024172777,,0.015994071,,0.961537936,0.918566045,,0.072686602,0.806887111,0.97730301,0.914257272,0.809703202,0.089485841,0.99412797,0.896121612,0.24454208,,0.270920326,,Brooklyn_SVM,65
165,Queens,7.42E+17,0,1,1,7,3,0.8,0.9,0.933333333,0.983561644,16,16,2,1.54,4.56,4.38,4.5,4.5,4.63,4.31,4.38,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586131846,0.826743532,0.030945066,0.937208784,0.11568769,0.02069664,0.639339302,0.066354486,0.807285682,0.747340149,0.124703028,0.64711296,0.728430096,0.483725703,0.604525079,0.965294837,0.178072076,0.102435763,,0.339608846,,,0.105396899,,0.021139484,,0.979316012,0.863926195,,0.919607558,0.758866043,0.052670904,0.054038818,0.140921656,0.119206661,0.986866176,0.540167047,0.209158603,,0.423055956,,Brooklyn_SVM,114
71,Queens,45116240,0,1,1,13,9,1,1,1,1,5,0,0,0.14,2.4,3.6,2.2,3,3.2,3.4,2.6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931726368,0.917404049,0.016647101,0.984633699,0.021241621,0.334850639,0.073712645,0.05392117,0.848633897,0.75227122,0.035374044,0.88645208,0.997207131,0.604196868,0.441188079,0.934938806,0.1576057,0.134074004,,0.335661371,,,0.120426022,,0.043054873,,0.9566975,0.914727484,,0.907779083,0.787113963,0.061386232,0.038228726,0.072169715,0.142045905,0.964402178,0.840740057,0.31419025,,0.252296671,,Brooklyn_SVM,165
54,Queens,6.99E+17,0,1,1,15,10,0.7,0.85,0.9,0.975342466,1,1,1,1,5,5,5,5,5,5,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947504631,0.457620601,0.066671703,0.936725148,0.137139505,0.306628828,0.165886675,0.064007473,0.700391839,0.628020821,0.057558762,0.730956725,0.861872817,0.743365446,0.790310329,0.958148726,0.135176417,0.111989396,,0.204091465,,,0.147570057,,0.016284878,,0.963861074,0.887911622,,0.041712462,0.128416036,0.951025527,0.936593866,0.559100481,0.820373302,0.025097986,0.813391495,0.583253692,,0.333939233,,Brooklyn_SVM,70
79,Queens,7.02E+17,0,1,1,10,6,0.866666667,0.933333333,0.955555556,0.989041096,1,1,1,1,4,5,4,5,5,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583922807,0.815001224,0.053980912,0.937567984,0.089456091,0.027846341,0.111166913,0.038324691,0.725233468,0.684202588,0.057034572,0.739808794,0.950634079,0.778420095,0.455044676,0.97794047,0.219101181,0.113783459,,0.171216671,,,0.163638291,,0.025969732,,0.958064814,0.931662418,,0.081134182,0.110180788,0.012998494,0.960748352,0.125144767,0.132474325,0.962972889,0.819410559,0.393220408,,0.319131716,,Brooklyn_SVM,139
127,Queens,6.43E+17,1,1,1,8,5,0.966666667,0.983333333,0.988888889,0.320547945,9,9,1,1.08,5,4.89,4.67,5,5,4.67,4.67,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.588787447,0.796990143,0.988039726,0.969445358,0.027835495,0.41067198,0.461489124,0.055157572,0.820879737,0.33546733,0.141191407,0.736061843,0.679626077,0.744625865,0.516866656,0.009082844,0.250952332,0.906388271,,0.243973229,,,0.081042975,,0.024384942,,0.970528737,0.92355253,,0.139483242,0.132801526,0.777600718,0.934910388,0.515048226,0.785219632,0.27685603,0.819453944,0.349956704,,0.283092934,,Brooklyn_SVM,47
127,Queens,7.33E+17,1,1,1,8,5,1,1,1,0.323287671,17,17,2,1.9,4.71,4.76,4.59,5,4.76,4.65,4.82,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.618052916,0.951081329,0.923838487,0.987008086,0.042999365,0.337492754,0.50929004,0.071835419,0.755027223,0.167632843,0.296021164,0.732329158,0.67413705,0.452530099,0.803170617,0.059569182,0.244129292,0.915566672,,0.114358161,,,0.139693097,,0.039159705,,0.973553099,0.90152958,,0.254119462,0.118131342,0.035076873,0.784237452,0.500058381,0.706617171,0.161984098,0.590994733,0.481603196,,0.305711173,,Brooklyn_SVM,79
106,Queens,5.93E+17,1,1,1,8,6,0.9,0.616666667,0.411111111,0.101369863,57,37,3,3.34,4.91,4.89,4.89,4.95,4.84,4.79,4.84,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573286548,0.8109252,0.939705437,0.585256838,0.974943662,0.316340492,0.241292042,0.061176201,0.8656081,0.311508559,0.949520664,0.650836351,0.127090036,0.612087281,0.409380532,0.936234366,0.15467289,0.12048732,,0.300973273,,,0.09825648,,0.045202865,,0.976088139,0.942761627,,0.080496125,0.238492822,0.904284591,0.779822557,0.815683669,0.908228217,0.155569876,0.057989085,0.353014309,,0.333970687,,Brooklyn_SVM,22
165,Queens,8.72E+17,1,1,0,4,2,0.966666667,0.983333333,0.988888889,0.997260274,2,2,1,0.46,5,5,5,5,5,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.069200862,0.868469614,0.084134457,0.938842662,0.048108872,0.042287304,0.855328105,0.043479098,0.049249959,0.202960962,0.059673604,0.70731135,0.852829535,0.571083876,0.533618321,0.042017784,0.204303839,1,,0.205063725,,,0.084488431,,0.003391498,,0.975567045,0.945684975,,0.077539619,0.117876353,0.970716705,0.960197795,0.863324117,0.843341547,0.048437763,0.776079793,0.306110034,,0.191496071,,Brooklyn_SVM,146
165,Queens,6.53E+17,1,1,0,6,3,0.866666667,0.933333333,0.955555556,0.964383562,16,10,1,1.12,4.94,5,4.88,5,5,4.94,4.88,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.310960993,0.805107995,0.097944681,0.935692691,0.119616049,0.005858245,0.628465121,0.055513099,0.116616892,0.098149236,0.092641016,0.65919281,0.590769398,0.740781381,0.58439454,0.009606615,0.160158957,0.992294426,,0.221203193,,,0.145355493,,0.04249503,,0.977581186,0.832842104,,0.059722847,0.197623005,0.865714912,0.944653975,0.645554159,0.765780174,0.057569554,0.758026288,0.367243831,,0.409833263,,Brooklyn_SVM,148
165,Queens,52246096,0,1,0,6,3,0.4,0.416666667,0.6,0.901369863,13,2,1,0.54,4.92,4.92,4.77,4.92,4.92,4.54,4.77,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.330717842,0.466169552,0.079444844,0.01003248,0.384601436,0.021860248,0.649473517,0.088560044,0.17428452,0.604522379,0.122393117,0.675412627,0.87863299,0.466530162,0.569842383,0.03726313,0.157438659,0.912784948,,0.310766223,,,0.0698513,,0.023517487,,0.935242711,0.865841478,,0.11515207,0.416835847,0.754893418,0.730568059,0.277045795,0.76889899,0.196868932,0.808768656,0.413684119,,0.483530224,,Brooklyn_SVM,184
135,Queens,6.00E+17,1,1,1,6,3,0.933333333,0.933333333,0.955555556,0.98630137,13,8,2,0.77,4.69,4.77,4.85,5,5,4.38,4.54,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317041909,0.87419645,0.050466993,0.954268546,0.134369607,0.412189283,0.646914309,0.054773883,0.795013485,0.315554038,0.097813289,0.637591434,0.667869079,0.464241648,0.501766022,0.941992559,0.210806359,0.15714603,,0.301406341,,,0.024431206,,0.018237224,,0.983707106,0.89003951,,0.224519175,0.148166714,0.895004758,0.975119349,0.195288033,0.778688299,0.277389271,0.783110156,0.3349647,,0.163744654,,Brooklyn_SVM,67
82,Queens,5.99E+17,1,1,1,8,4,0.933333333,0.933333333,0.955555556,0.98630137,38,23,1,2.22,4.89,4.87,4.89,5,4.92,4.58,4.74,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622240907,0.863091256,0.05746903,0.940588743,0.075714128,0.350716847,0.591945211,0.069928364,0.796989352,0.198516764,0.251349644,0.672326183,0.094013218,0.542003141,0.632489716,0.957481568,0.22941491,0.013093903,,0.261974417,,,0.115259104,,0.04023214,,0.947230211,0.891389048,,0.131652635,0.181259715,0.892724756,0.757553465,0.362970013,0.887472957,0.143746734,0.664262741,0.507255647,,0.588484646,,Brooklyn_SVM,75
132,Queens,52969085,1,1,1,6,4,0.933333333,0.966666667,0.955555556,0.989041096,22,10,2,1.36,4.91,4.95,4.91,5,4.95,4.59,4.77,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357159041,0.802851177,0.018657456,0.942392859,0.12633565,0.236560498,0.689540264,0.044083752,0.851183295,0.000897915,0.269293785,0.727230002,0.624698115,0.729349261,0.61545288,0.915326455,0.053181662,0.147792927,,0.242012323,,,0.136905322,,0.037993911,,0.967335736,0.92810082,,0.136074989,0.185449447,0.901258509,0.959198859,0.10585755,0.681722829,0.165292419,0.676146532,0.249735223,,0.230815919,,Brooklyn_SVM,101
157,Queens,5.43E+17,0,1,1,8,7,0.733333333,0.816666667,0.877777778,0.463013699,26,11,0,1.35,4.69,4.81,4.85,4.88,4.73,4.85,4.58,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611941861,0.881317816,0.511062449,0.593470251,0.125521977,0.033658964,0.081985048,0.057184162,0.763979248,0.783430525,0.276007098,0.918737076,0.689418759,0.55106848,0.281749868,0.931033452,0.287212236,0.184641466,,0.110555151,,,0.02914632,,0.048230255,,0.973857424,0.907218584,,0.181103942,0.280745824,0.88344487,0.048599838,0.749976702,0.716357349,0.300778121,0.61315071,0.42675455,,0.549885332,,Brooklyn_SVM,62
102,Queens,52582634,0,1,1,8,4,0.966666667,0.983333333,0.988888889,0.997260274,24,4,0,1.03,4.71,4.83,4.88,4.88,4.67,4.88,4.67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590907619,0.85705957,0.049783021,0.931470857,0.037685576,0.034626362,0.637482418,0.061860248,0.669163562,0.937722961,0.264314077,0.94095854,0.771662778,0.299682244,0.806369098,0.971496423,0.103381352,0.043534408,,0.259235334,,,0.192054339,,0.057030669,,0.966420062,0.918795457,,0.25102079,0.267363433,0.898159773,0.030951527,0.692822656,0.781628469,0.264863155,0.776199102,0.370351416,,0.314542075,,Brooklyn_SVM,71
36,Queens,52360862,1,1,1,10,5,1,1,1,1,16,2,1,0.71,4.81,4.94,5,5,5,4.69,4.69,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61564888,0.824258815,0.034847555,0.983390655,0.018084226,0.356573867,0.496018854,0.051324158,0.836955663,0.329027011,0.103966655,0.688532933,0.871736718,0.447437683,0.495088767,0.925921966,0.231552212,0.08246719,,0.210959377,,,0.04846211,,0.015542475,,0.963780235,0.891745314,,0.136774543,0.124431826,0.951909576,0.946817749,0.568172719,0.792833256,0.269217845,0.845819444,0.387827477,,0.314976157,,Brooklyn_SVM,29
124,Queens,6.76E+17,1,1,0,9,7,0.466666667,0.35,0.311111111,0.816438356,65,59,2,4.91,4.94,4.94,4.92,4.97,5,4.85,4.89,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586989373,0.499471467,0.448211912,0,0.949172897,0.436535667,0.120366184,0.062663344,0.087472282,0.057082744,0.957301611,0.610453299,0.108667826,0.521641377,0.40687511,0.947020001,0.214669584,0.093561636,,0.272247607,,,0.027082832,,0.040077608,,0.960658417,0.982086155,,0.14356874,0.212515781,0.895161066,0.939937287,0.578441385,0.944453708,0.025153594,0.039369416,0.269556268,,0.379233802,,Brooklyn_SVM,145
